celda,x,y,era,amb,uni,prospcorr_nacional,incert_nacional
468654,-211572.288272587,-246494.812372118,Cenozoico,Continental,Depósito aluvial,0.923276126384735,0.00827981766933257
469352,-207570.728900968,-248494.347827348,Cenozoico,Continental,Depósito eólico,0.948616027832031,0.0129341410535192
470051,-201568.389843541,-250493.883282578,Cenozoico,Continental,Depósito eólico,0.950625240802765,0.0154987604087407
471443,-201568.389843541,-254492.954193038,Cenozoico,Continental,Depósito aluvial,0.931549072265625,0.0118563974408295
472837,-197566.830471922,-258492.025103499,Cenozoico,Continental,Depósito aluvial,0.92627340555191,0.016573672254681
473533,-197566.830471922,-260491.560558729,Cenozoico,Continental,Depósito marino,0.984496831893921,0.0100028583030188
474230,-195566.050786113,-262491.096013959,Cenozoico,Continental,Depósito eólico,0.95728075504303,0.00796842070332026
474231,-193565.271100304,-262491.096013959,Cenozoico,Continental,Depósito eólico,0.941140472888947,0.0119130313403089
474232,-191564.491414495,-262491.096013959,Cenozoico,Continental,Depósito eólico,0.946743845939636,0.00939342037666465
474927,-193565.271100304,-264490.631469189,Cenozoico,Continental,Depósito marino,0.985112369060516,0.00475000607747973
474928,-191564.491414495,-264490.631469189,Cenozoico,Continental,Depósito eólico,0.946319222450256,0.0119650909323418
483981,-181560.592985449,-290484.592387181,Cenozoico,Continental,Depósito eólico,0.955779910087585,0.0119633387213064
490253,-165554.355498975,-308480.411484252,Cenozoico,Continental,Formación Cañete,0.959142684936523,0.0112140277331544
490948,-167555.135184784,-310479.946939482,Cenozoico,Continental,Formación Cañete,0.973641514778137,0.0109834918768368
490949,-165554.355498975,-310479.946939482,Cenozoico,Continental,Formación Cañete,0.982990741729736,0.00947129198624593
491644,-167555.135184784,-312479.482394713,Cenozoico,Continental,Depósito eólico,0.953087449073792,0.0065190783498528
492341,-165554.355498975,-314479.017849943,Cenozoico,Continental,Depósito marino,0.986220955848694,0.00729303384852771
495126,-163553.575813166,-322477.159670863,Cenozoico,Continental,Depósito eólico,0.954754292964935,0.0125810471030609
509756,-135542.660211836,-364467.404230697,Cenozoico,Continental,Formación Cañete - Miembro Inferior,0.932104229927063,0.0148220522110738
511149,-133541.880526027,-368466.475141157,Cenozoico,Continental,Formación Cañete - Miembro Inferior,0.944173216819763,0.0118265473184333
522289,-125538.76178279,-400459.042424839,Cenozoico,Marino,Formación Pisco,0.988994300365448,0.00571258102751871
522984,-127539.5414686,-402458.577880069,Cenozoico,Marino,Formación Pisco,0.987014293670654,0.0120273725648049
523680,-127539.5414686,-404458.113335299,Cenozoico,Marino,Formación Pisco,0.98625385761261,0.0143613918342817
527853,-133541.880526027,-416455.32606668,Cenozoico,Continental,Depósito residual,0.97425901889801,0.0161016103901501
528549,-133541.880526027,-418454.861521911,Cenozoico,Continental,Depósito residual,0.987318336963654,0.0119992974730072
529245,-133541.880526027,-420454.396977141,Cenozoico,Continental,Depósito residual,0.987318336963654,0.00912323326576734
529937,-141544.999269264,-422453.932432371,Cenozoico,Continental,Depósito residual,0.990154623985291,0.0161422770272253
529941,-133541.880526027,-422453.932432371,Cenozoico,Continental,Depósito residual,0.96961909532547,0.0106115266763052
530630,-147547.338326692,-424453.467887601,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.987238824367523,0.00800753850416843
530633,-141544.999269264,-424453.467887601,Cenozoico,Continental,Depósito residual,0.987318336963654,0.0115605559538895
530636,-135542.660211836,-424453.467887601,Cenozoico,Continental,Depósito residual,0.985117793083191,0.0068331387183093
531326,-147547.338326692,-426453.003342831,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.990475475788116,0.00541024250826239
531327,-145546.558640883,-426453.003342831,Cenozoico,Continental,Depósito residual,0.989072859287262,0.0172705965554647
531328,-143545.778955073,-426453.003342831,Cenozoico,Continental,Depósito residual,0.989911139011383,0.0140150458586932
531329,-141544.999269264,-426453.003342831,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993793129920959,0.00213703683791697
531330,-139544.219583455,-426453.003342831,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.987616002559662,0.00292188979099636
531333,-133541.880526027,-426453.003342831,Cenozoico,Continental,Depósito residual,0.973482429981232,0.0151004930221453
531334,-131541.100840218,-426453.003342831,Cenozoico,Continental,Depósito residual,0.982149183750153,0.0163123038589239
532022,-147547.338326692,-428452.538798061,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.989054679870605,0.00223119972629857
532023,-145546.558640883,-428452.538798061,Cenozoico,Continental,Depósito residual,0.986412167549133,0.0111126925647128
532024,-143545.778955073,-428452.538798061,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.988895773887634,0.00322687149695975
532025,-141544.999269264,-428452.538798061,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.987196803092957,0.00292604601407442
532026,-139544.219583455,-428452.538798061,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.994488835334778,0.00145938279717377
532028,-135542.660211836,-428452.538798061,Cenozoico,Continental,Depósito residual,0.987318336963654,0.00742039726624025
532029,-133541.880526027,-428452.538798061,Cenozoico,Transicional,Formación Los Choros,0.993412435054779,0.00131445806261112
532031,-129540.321154409,-428452.538798061,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.99379551410675,0.00353550126942163
532034,-123537.982096981,-428452.538798061,Cenozoico,Continental,Depósito residual,0.953992068767548,0.0169037356632907
532035,-121537.202411172,-428452.538798061,Cenozoico,Continental,Depósito residual,0.917563915252686,0.0125796541192923
532719,-145546.558640883,-430452.074253291,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993514060974121,0.00188215831590068
532720,-143545.778955073,-430452.074253291,Cenozoico,Continental,Depósito residual,0.983351767063141,0.00945540419462831
532721,-141544.999269264,-430452.074253291,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993793129920959,0.00175176114218542
532723,-137543.439897646,-430452.074253291,Cenozoico,Continental,Depósito residual,0.983609318733215,0.00785394736355022
532724,-135542.660211836,-430452.074253291,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993280470371246,0.00204580338508996
532725,-133541.880526027,-430452.074253291,Cenozoico,Transicional,Formación Los Choros,0.992942690849304,0.00201359714748138
532727,-129540.321154409,-430452.074253291,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.991507768630981,0.00344542449529924
532729,-125538.76178279,-430452.074253291,Cenozoico,Marino,Formación Pisco,0.988289594650269,0.00756575941934671
532730,-123537.982096981,-430452.074253291,Cenozoico,Continental,Depósito residual,0.969423770904541,0.0167989362780529
532731,-121537.202411172,-430452.074253291,Cenozoico,Continental,Depósito residual,0.961652278900146,0.0130923746655147
532734,-115534.863353744,-430452.074253291,Cenozoico,Continental,Depósito residual,0.959661900997162,0.0170370480337572
533414,-147547.338326692,-432451.609708522,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.992023110389709,0.00286797708915708
533415,-145546.558640883,-432451.609708522,Cenozoico,Continental,Depósito residual,0.9854936003685,0.0141399826640233
533419,-137543.439897646,-432451.609708522,Cenozoico,Continental,Depósito residual,0.981733560562134,0.00689254389478531
533421,-133541.880526027,-432451.609708522,Cenozoico,Transicional,Formación Los Choros,0.992086708545685,0.0025677954312775
533422,-131541.100840218,-432451.609708522,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.991245090961456,0.00348181603521153
533423,-129540.321154409,-432451.609708522,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993316352367401,0.00373523083617688
533425,-125538.76178279,-432451.609708522,Cenozoico,Marino,Formación Pisco,0.986986577510834,0.00281725496411014
533426,-123537.982096981,-432451.609708522,Cenozoico,Marino,Formación Pisco,0.985741376876831,0.00879064559115022
533427,-121537.202411172,-432451.609708522,Cenozoico,Marino,Formación Pisco,0.978937566280365,0.0083218845276838
533428,-119536.422725363,-432451.609708522,Cenozoico,Continental,Depósito residual,0.964797794818878,0.010354327943432
533430,-115534.863353744,-432451.609708522,Cenozoico,Marino,Formación Pisco,0.978446364402771,0.00509594335457481
533432,-111533.303982126,-432451.609708522,Cenozoico,Continental,Depósito residual,0.955674648284912,0.0151364636086154
534114,-139544.219583455,-434451.145163752,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993793129920959,0.00177455715634233
534115,-137543.439897646,-434451.145163752,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.985509753227234,0.0165412232911008
534118,-131541.100840218,-434451.145163752,Cenozoico,Continental,Depósito residual,0.989775896072388,0.0106172707176167
534119,-129540.321154409,-434451.145163752,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.991018772125244,0.00334548827461417
534120,-127539.5414686,-434451.145163752,Cenozoico,Continental,Depósito residual,0.981043875217438,0.0163337114103909
534121,-125538.76178279,-434451.145163752,Cenozoico,Marino,Formación Pisco,0.985885262489319,0.00555388462519395
534123,-121537.202411172,-434451.145163752,Cenozoico,Marino,Formación Pisco,0.982338964939117,0.00851157501991396
534124,-119536.422725363,-434451.145163752,Cenozoico,Continental,Depósito residual,0.957512617111206,0.00889856827606152
534125,-117535.643039553,-434451.145163752,Cenozoico,Marino,Formación Pisco,0.981421709060669,0.00742779957765802
534126,-115534.863353744,-434451.145163752,Cenozoico,Marino,Formación Pisco,0.983056962490082,0.00227156187299163
534127,-113534.083667935,-434451.145163752,Cenozoico,Marino,Formación Pisco,0.982264459133148,0.00626476672202051
534811,-137543.439897646,-436450.680618982,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.994149565696716,0.00200362890848034
534813,-133541.880526027,-436450.680618982,Cenozoico,Transicional,Formación Los Choros,0.983706712722778,0.00770773845939639
534814,-131541.100840218,-436450.680618982,Cenozoico,Continental,Depósito residual,0.987212598323822,0.0148183430689527
534815,-129540.321154409,-436450.680618982,Cenozoico,Transicional,Formación Los Choros,0.992058098316193,0.00624027463726471
534816,-127539.5414686,-436450.680618982,Cenozoico,Continental,Depósito residual,0.983599066734314,0.0109898604154644
534817,-125538.76178279,-436450.680618982,Cenozoico,Marino,Formación Pisco,0.987498223781586,0.00736708161765918
534818,-123537.982096981,-436450.680618982,Cenozoico,Marino,Formación Pisco,0.989440977573395,0.00395210924112763
534819,-121537.202411172,-436450.680618982,Cenozoico,Marino,Formación Pisco,0.980297446250916,0.00669305912657119
534820,-119536.422725363,-436450.680618982,Cenozoico,Continental,Depósito residual,0.968253016471863,0.0092392564935581
534822,-115534.863353744,-436450.680618982,Cenozoico,Marino,Formación Pisco,0.986628413200378,0.00316266518901231
534823,-113534.083667935,-436450.680618982,Cenozoico,Marino,Formación Pisco,0.989077687263489,0.00397217541732624
534824,-111533.303982126,-436450.680618982,Cenozoico,Continental,Depósito residual,0.980470895767212,0.0172178080184728
535507,-137543.439897646,-438450.216074212,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.994250416755676,0.00206421664806333
535509,-133541.880526027,-438450.216074212,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.987835347652435,0.00352192067322004
535510,-131541.100840218,-438450.216074212,Cenozoico,Transicional,Formación Los Choros,0.99240255355835,0.00962419140220568
535512,-127539.5414686,-438450.216074212,Cenozoico,Marino,Formación Pisco,0.986301898956299,0.0109536136174252
535514,-123537.982096981,-438450.216074212,Cenozoico,Continental,Depósito residual,0.982808291912079,0.0115758544863751
535515,-121537.202411172,-438450.216074212,Cenozoico,Continental,Depósito residual,0.975950717926025,0.00526311641803466
535516,-119536.422725363,-438450.216074212,Cenozoico,Marino,Formación Pisco,0.989507734775543,0.00277129097816027
535518,-115534.863353744,-438450.216074212,Cenozoico,Marino,Formación Pisco,0.981012225151062,0.00308111038484969
535520,-111533.303982126,-438450.216074212,Cenozoico,Continental,Depósito residual,0.981781721115112,0.00806371259416702
535524,-103530.185238889,-438450.216074212,Cenozoico,Continental,Depósito residual,0.976429343223572,0.014988081565327
535528,-95527.066495652,-438450.216074212,Cenozoico,Continental,Depósito residual,0.951485991477966,0.013095199679972
536205,-133541.880526027,-440449.751529442,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.992651402950287,0.00203532349065594
536206,-131541.100840218,-440449.751529442,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.991546809673309,0.00430818361956277
536208,-127539.5414686,-440449.751529442,Cenozoico,Continental,Formación Chilcatay,0.988709986209869,0.0025187909383154
536210,-123537.982096981,-440449.751529442,Cenozoico,Marino,Formación Pisco,0.989304542541504,0.0132894976049063
536211,-121537.202411172,-440449.751529442,Cenozoico,Marino,Formación Pisco,0.988656640052795,0.009384475724555
536212,-119536.422725363,-440449.751529442,Cenozoico,Marino,Formación Pisco,0.978847444057465,0.00597086044310994
536213,-117535.643039553,-440449.751529442,Cenozoico,Marino,Formación Pisco,0.987097799777985,0.0041781053402599
536214,-115534.863353744,-440449.751529442,Cenozoico,Continental,Depósito residual,0.974911987781525,0.0158912961166461
536900,-135542.660211836,-442449.286984672,Cenozoico,Continental,Depósito marino,0.977973639965057,0.0166505228901245
536903,-129540.321154409,-442449.286984672,Cenozoico,Continental,Formación Chilcatay,0.981256783008575,0.0163596154016484
536904,-127539.5414686,-442449.286984672,Cenozoico,Continental,Formación Chilcatay,0.977502524852753,0.00335967960857961
536907,-121537.202411172,-442449.286984672,Cenozoico,Continental,Depósito residual,0.98052442073822,0.0130717002906381
537596,-135542.660211836,-444448.822439902,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.99171245098114,0.00284958229203024
537597,-133541.880526027,-444448.822439902,Cenozoico,Continental,Depósito residual,0.989401161670685,0.00215504328627492
537598,-131541.100840218,-444448.822439902,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993192613124847,0.00260924296131719
537599,-129540.321154409,-444448.822439902,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.9857497215271,0.0111096791650729
537605,-117535.643039553,-444448.822439902,Cenozoico,Continental,Depósito residual,0.962392210960388,0.0175299579704284
538292,-135542.660211836,-446448.357895133,Cenozoico,Continental,Depósito marino,0.990723669528961,0.0041337913031889
538293,-133541.880526027,-446448.357895133,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.992959141731262,0.00196299241238744
538294,-131541.100840218,-446448.357895133,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.988518118858337,0.00350438437607254
538988,-135542.660211836,-448447.893350363,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.994121491909027,0.00211534213057364
538991,-129540.321154409,-448447.893350363,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.973984062671661,0.0110914445497601
538994,-123537.982096981,-448447.893350363,Cenozoico,Continental,Depósito residual,0.978121757507324,0.00559845099452935
539684,-135542.660211836,-450447.428805593,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.990185856819153,0.00362191550074558
539686,-131541.100840218,-450447.428805593,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.99012017250061,0.00260630505354874
539687,-129540.321154409,-450447.428805593,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.981334686279297,0.0043634989983697
540380,-135542.660211836,-452446.964260823,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.990402102470398,0.00378830260825048
540382,-131541.100840218,-452446.964260823,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.990920305252075,0.00215465069755207
540383,-129540.321154409,-452446.964260823,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.989951550960541,0.00331483903231097
540385,-125538.76178279,-452446.964260823,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.985929429531097,0.00257469802739535
540389,-117535.643039553,-452446.964260823,Cenozoico,Continental,Depósito residual,0.981569528579712,0.0159996719602138
541076,-135542.660211836,-454446.499716053,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.989847958087921,0.00452444888962785
541078,-131541.100840218,-454446.499716053,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.991513788700104,0.00231150874256935
541079,-129540.321154409,-454446.499716053,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.992356896400452,0.00275177266359113
541080,-127539.5414686,-454446.499716053,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.990296423435211,0.00220800313954895
541081,-125538.76178279,-454446.499716053,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.989128291606903,0.0027814914360277
541084,-119536.422725363,-454446.499716053,Cenozoico,Continental,Depósito residual,0.982052743434906,0.0140481713945484
541097,-93526.2868098427,-454446.499716053,Cenozoico,Continental,Depósito residual,0.943551540374756,0.0088367258940087
541771,-137543.439897646,-456446.035171283,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993280470371246,0.00170405078003484
541772,-135542.660211836,-456446.035171283,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.992285847663879,0.00148172045999303
541773,-133541.880526027,-456446.035171283,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993514060974121,0.00164158672172794
541774,-131541.100840218,-456446.035171283,Cenozoico,Transicional,Formación Los Choros,0.993208229541779,0.00228262309771478
541775,-129540.321154409,-456446.035171283,Cenozoico,Continental,Depósito residual,0.981206595897675,0.00667178575481
541776,-127539.5414686,-456446.035171283,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.989666819572449,0.00297215307779808
541777,-125538.76178279,-456446.035171283,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.988670706748962,0.00196914557424903
541780,-119536.422725363,-456446.035171283,Cenozoico,Continental,Depósito residual,0.980072259902954,0.0100137893951713
541781,-117535.643039553,-456446.035171283,Cenozoico,Continental,Depósito residual,0.980168581008911,0.00571600947787046
541783,-113534.083667935,-456446.035171283,Cenozoico,Continental,Depósito residual,0.956111192703247,0.0167930370843549
541787,-105530.964924698,-456446.035171283,Cenozoico,Continental,Depósito residual,0.971198797225952,0.010157125202053
541791,-97527.8461814612,-456446.035171283,Cenozoico,Continental,Depósito residual,0.950324356555939,0.0103053456820327
541793,-93526.2868098427,-456446.035171283,Cenozoico,Continental,Depósito residual,0.951131284236908,0.00742841624255077
541794,-91525.5071240335,-456446.035171283,Cenozoico,Continental,Depósito residual,0.980922758579254,0.0138442459976705
541796,-87523.9477524151,-456446.035171283,Cenozoico,Continental,Depósito residual,0.981022298336029,0.0136720254656507
541806,-67516.1508943229,-456446.035171283,Mesozoico,Continental,Formación Río Grande,0.919938445091248,0.0160160016818494
542467,-137543.439897646,-458445.570626514,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993411242961884,0.00118890062466717
542468,-135542.660211836,-458445.570626514,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993411242961884,0.00123671721052809
542469,-133541.880526027,-458445.570626514,Cenozoico,Transicional,Formación Los Choros,0.993873476982117,0.00136173326016472
542470,-131541.100840218,-458445.570626514,Cenozoico,Transicional,Formación Los Choros,0.993790924549103,0.00192118718122667
542471,-129540.321154409,-458445.570626514,Cenozoico,Continental,Depósito residual,0.988446891307831,0.00605901736591144
542472,-127539.5414686,-458445.570626514,Cenozoico,Continental,Depósito residual,0.989911139011383,0.00716045419984958
542473,-125538.76178279,-458445.570626514,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.990475475788116,0.00152510611130828
542474,-123537.982096981,-458445.570626514,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.989128291606903,0.00286723305477564
542475,-121537.202411172,-458445.570626514,Cenozoico,Continental,Formación Chilcatay,0.987165570259094,0.00171307618811146
542476,-119536.422725363,-458445.570626514,Cenozoico,Continental,Formación Chilcatay,0.987379133701324,0.00424680844631429
542477,-117535.643039553,-458445.570626514,Cenozoico,Continental,Depósito residual,0.981515109539032,0.00816328510634348
542486,-99528.6258672704,-458445.570626514,Cenozoico,Continental,Depósito residual,0.953712284564972,0.0123120178777408
542487,-97527.8461814612,-458445.570626514,Cenozoico,Continental,Depósito residual,0.960676252841949,0.0129817743580024
542489,-93526.2868098427,-458445.570626514,Cenozoico,Continental,Depósito residual,0.958772361278534,0.0150007490125722
542490,-91525.5071240335,-458445.570626514,Cenozoico,Continental,Depósito residual,0.981621325016022,0.00483818247654771
542492,-87523.9477524151,-458445.570626514,Cenozoico,Continental,Depósito residual,0.980123996734619,0.015079368705946
543163,-137543.439897646,-460445.106081744,Cenozoico,Transicional,Formación Los Choros,0.990856826305389,0.00311015834576199
543164,-135542.660211836,-460445.106081744,Cenozoico,Continental,Depósito residual,0.97425901889801,0.00899088328007026
543167,-129540.321154409,-460445.106081744,Cenozoico,Transicional,Formación Los Choros,0.991646111011505,0.00323186325806939
543170,-123537.982096981,-460445.106081744,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.987363517284393,0.00233254403346234
543171,-121537.202411172,-460445.106081744,Cenozoico,Continental,Formación Chilcatay,0.989312469959259,0.00216073471838937
543173,-117535.643039553,-460445.106081744,Cenozoico,Continental,Formación Chilcatay,0.987878143787384,0.00400215303922705
543174,-115534.863353744,-460445.106081744,Cenozoico,Continental,Depósito residual,0.98032283782959,0.0107963743213171
543176,-111533.303982126,-460445.106081744,Cenozoico,Continental,Formación Chilcatay,0.969519436359406,0.0178014694161233
543182,-99528.6258672704,-460445.106081744,Cenozoico,Continental,Depósito residual,0.980217576026917,0.00807522645315675
543183,-97527.8461814612,-460445.106081744,Cenozoico,Continental,Depósito residual,0.980933427810669,0.0100709285860653
543865,-125538.76178279,-462444.641536974,Cenozoico,Transicional,Formación Los Choros,0.989790141582489,0.00449315324648159
543866,-123537.982096981,-462444.641536974,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.989814758300781,0.00233246546450253
543867,-121537.202411172,-462444.641536974,Cenozoico,Continental,Formación Chilcatay,0.989419937133789,0.00230238322582061
543868,-119536.422725363,-462444.641536974,Cenozoico,Continental,Formación Chilcatay,0.987124741077423,0.00327066084239375
543869,-117535.643039553,-462444.641536974,Cenozoico,Continental,Formación Chilcatay,0.985547423362732,0.00634261153178078
543870,-115534.863353744,-462444.641536974,Cenozoico,Continental,Depósito residual,0.980191707611084,0.0050797675712284
543873,-109532.524296317,-462444.641536974,Cenozoico,Continental,Formación Chilcatay,0.964184105396271,0.0156132122838791
543876,-103530.185238889,-462444.641536974,Cenozoico,Continental,Depósito residual,0.978187143802643,0.015867314350561
543880,-95527.066495652,-462444.641536974,Cenozoico,Continental,Depósito residual,0.971198797225952,0.0137200881916192
544560,-127539.5414686,-464444.176992204,Cenozoico,Transicional,Formación Los Choros,0.992090463638306,0.00713346143214751
544562,-123537.982096981,-464444.176992204,Cenozoico,Transicional,Formación Los Choros,0.985116302967072,0.00541995566721455
544564,-119536.422725363,-464444.176992204,Cenozoico,Continental,Formación Chilcatay,0.986124038696289,0.00522890062159352
544566,-115534.863353744,-464444.176992204,Cenozoico,Continental,Depósito residual,0.976824104785919,0.0127827389915014
544574,-99528.6258672704,-464444.176992204,Cenozoico,Continental,Depósito residual,0.982121825218201,0.0145398535470509
545258,-123537.982096981,-466443.712447434,Cenozoico,Transicional,Formación Los Choros,0.990856826305389,0.00936172315886025
545259,-121537.202411172,-466443.712447434,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.984236896038055,0.0147979101198666
545260,-119536.422725363,-466443.712447434,Cenozoico,Continental,Formación Chilcatay,0.982543230056763,0.00698762424252643
545261,-117535.643039553,-466443.712447434,Cenozoico,Marino,Formación Pisco,0.978878736495972,0.0107506122787328
545269,-101529.40555308,-466443.712447434,Cenozoico,Continental,Depósito residual,0.977858066558838,0.012177334101246
545955,-121537.202411172,-468443.247902664,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.988411605358124,0.0126040035338791
545956,-119536.422725363,-468443.247902664,Cenozoico,Continental,Formación Chilcatay,0.981656610965729,0.00676884857191006
545957,-117535.643039553,-468443.247902664,Cenozoico,Marino,Formación Pisco,0.985371649265289,0.0149607823626719
545959,-113534.083667935,-468443.247902664,Cenozoico,Continental,Depósito residual,0.978294372558594,0.0139373813274035
546651,-121537.202411172,-470442.783357894,Cenozoico,Continental,Depósito residual,0.979330241680145,0.0177331511253684
546652,-119536.422725363,-470442.783357894,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.98256242275238,0.0163823461804402
546653,-117535.643039553,-470442.783357894,Cenozoico,Continental,Formación Chilcatay,0.979008257389069,0.0148974329719424
546656,-111533.303982126,-470442.783357894,Cenozoico,Continental,Depósito residual,0.973455786705017,0.0142077193340045
547347,-121537.202411172,-472442.318813125,Cenozoico,Continental,Formación Chilcatay,0.986486434936523,0.00753590424756626
547350,-115534.863353744,-472442.318813125,Cenozoico,Marino,Formación Pisco,0.979528784751892,0.0118458705822413
547352,-111533.303982126,-472442.318813125,Cenozoico,Marino,Formación Pisco,0.98531186580658,0.0138377090095855
547353,-109532.524296317,-472442.318813125,Cenozoico,Marino,Formación Pisco,0.967909038066864,0.0130094936648425
548047,-113534.083667935,-474441.854268355,Cenozoico,Marino,Formación Pisco,0.985003054141998,0.00740200177626398
548049,-109532.524296317,-474441.854268355,Cenozoico,Marino,Formación Pisco,0.984404861927032,0.0103268311869183
548064,-79520.8290091782,-474441.854268355,Cenozoico,Marino,Formación Pisco,0.987368404865265,0.00461777142882663
548743,-113534.083667935,-476441.389723585,Cenozoico,Marino,Formación Pisco,0.985208988189697,0.0146542358013209
548760,-79520.8290091782,-476441.389723585,Cenozoico,Marino,Formación Pisco,0.987891793251038,0.00413911026707391
549456,-79520.8290091782,-478440.925178815,Cenozoico,Marino,Formación Pisco,0.986976206302643,0.0032238290046858
550152,-79520.8290091782,-480440.460634045,Cenozoico,Marino,Formación Pisco,0.987551152706146,0.00429199610828645
550153,-77520.049323369,-480440.460634045,Cenozoico,Marino,Formación Pisco,0.978858828544617,0.00364135415323648
550849,-77520.049323369,-482439.996089275,Cenozoico,Marino,Formación Pisco,0.984525263309479,0.00266626248020202
551541,-85523.1680666059,-484439.531544506,Cenozoico,Marino,Formación Pisco,0.971646726131439,0.0138631436601559
551542,-83522.3883807966,-484439.531544506,Cenozoico,Marino,Formación Pisco,0.969337642192841,0.0119593677494535
551544,-79520.8290091782,-484439.531544506,Cenozoico,Marino,Formación Pisco,0.945625007152557,0.0153747541998373
551545,-77520.049323369,-484439.531544506,Cenozoico,Marino,Formación Pisco,0.985656142234802,0.00324650900293791
551551,-65515.3712085136,-484439.531544506,Cenozoico,Marino,Formación Pisco,0.985250949859619,0.00293176357210034
552238,-83522.3883807966,-486439.066999736,Cenozoico,Marino,Formación Pisco,0.97250372171402,0.0056700131294946
552240,-79520.8290091782,-486439.066999736,Cenozoico,Marino,Formación Pisco,0.971805453300476,0.0068324070268001
552241,-77520.049323369,-486439.066999736,Cenozoico,Marino,Formación Pisco,0.987891793251038,0.00487326556031934
552242,-75519.2696375597,-486439.066999736,Cenozoico,Marino,Formación Pisco,0.977813482284546,0.00438331442772492
552933,-85523.1680666059,-488438.602454966,Cenozoico,Marino,Formación Pisco,0.971404373645782,0.0142199329912151
552934,-83522.3883807966,-488438.602454966,Cenozoico,Marino,Formación Pisco,0.974781632423401,0.00764905601003284
552937,-77520.049323369,-488438.602454966,Cenozoico,Marino,Formación Pisco,0.986885905265808,0.00342678010036112
552938,-75519.2696375597,-488438.602454966,Cenozoico,Marino,Formación Pisco,0.982904672622681,0.00264886205693589
552943,-65515.3712085136,-488438.602454966,Cenozoico,Marino,Formación Pisco,0.985841929912567,0.00219514493932399
553629,-85523.1680666059,-490438.137910196,Cenozoico,Marino,Formación Pisco,0.983433127403259,0.013985693450551
553631,-81521.6086949874,-490438.137910196,Cenozoico,Marino,Formación Pisco,0.973772525787354,0.00620858923176411
