celda,x,y,era,amb,uni,prosp_media
130905,-589719.64889053,723279.883414505,Cenozoico,Continental,Depósito fluvial,0.893892967700958
131600,-591720.428576339,721280.347959275,Cenozoico,Marino,Depósito marino,0.953930163383484
131605,-581716.530147293,721280.347959275,Cenozoico,Marino,Depósito marino,0.954369008541107
132295,-593721.208262148,719280.812504045,Cenozoico,Marino,Depósito marino,0.955194807052612
133685,-597722.767633767,715281.741593585,Cenozoico,Marino,Depósito marino,0.962455666065216
134375,-609727.445748622,713282.206138354,Cenozoico,Marino,Depósito marino,0.951410067081451
134376,-607726.666062813,713282.206138354,Cenozoico,Marino,Depósito marino,0.953930163383484
134377,-605725.886377004,713282.206138354,Cenozoico,Marino,Depósito marino,0.951410067081451
134378,-603725.106691195,713282.206138354,Cenozoico,Marino,Depósito marino,0.954859483242035
134379,-601724.327005385,713282.206138354,Cenozoico,Marino,Depósito marino,0.951410067081451
135765,-613729.005120241,709283.135227894,Cenozoico,Marino,Depósito marino,0.962086725234985
136461,-613729.005120241,707283.599772664,Cenozoico,Marino,Depósito marino,0.949398910999298
137156,-615729.78480605,705284.064317434,Cenozoico,Marino,Depósito marino,0.955432987213135
138547,-617730.564491859,701284.993406973,Cenozoico,Marino,Depósito marino,0.957372307777405
138550,-611728.225434432,701284.993406973,Cenozoico,Transicional,Formación Tumbes,0.913827884197235
139242,-619731.344177668,699285.457951743,Cenozoico,Transicional,Formación Tumbes,0.910800552368164
139246,-611728.225434432,699285.457951743,Cenozoico,Transicional,Formación Zorritos,0.981689989566803
139247,-609727.445748622,699285.457951743,Cenozoico,Transicional,Formación Zorritos,0.977918207645416
139248,-607726.666062813,699285.457951743,Cenozoico,Transicional,Formación Zorritos,0.976816141605377
139251,-601724.327005385,699285.457951743,Cenozoico,Transicional,Formación Zorritos,0.977999937534332
139252,-599723.547319576,699285.457951743,Cenozoico,Transicional,Formación Zorritos,0.967434823513031
139936,-623732.903549287,697285.922496513,Cenozoico,Transicional,Formación Zorritos,0.984265065193176
139937,-621732.123863478,697285.922496513,Cenozoico,Transicional,Formación Zorritos,0.979002749919891
139938,-619731.344177668,697285.922496513,Cenozoico,Transicional,Formación Zorritos,0.981032955646515
139939,-617730.564491859,697285.922496513,Cenozoico,Transicional,Formación Zorritos,0.975187265872955
139940,-615729.78480605,697285.922496513,Cenozoico,Transicional,Formación Zorritos,0.970126903057098
139941,-613729.005120241,697285.922496513,Cenozoico,Transicional,Formación Zorritos,0.972983026504517
139942,-611728.225434432,697285.922496513,Cenozoico,Transicional,Formación Zorritos,0.975721180438995
139944,-607726.666062813,697285.922496513,Cenozoico,Transicional,Formación Tumbes,0.912968194484711
140630,-627734.462920905,695286.387041283,Cenozoico,Transicional,Formación Zorritos,0.98245040178299
140631,-625733.683235096,695286.387041283,Cenozoico,Transicional,Formación Zorritos,0.983602428436279
140632,-623732.903549287,695286.387041283,Cenozoico,Transicional,Formación Zorritos,0.97964129447937
140633,-621732.123863478,695286.387041283,Cenozoico,Marino,Formación Heath,0.967632448673248
140634,-619731.344177668,695286.387041283,Cenozoico,Transicional,Formación Zorritos,0.975498247146606
140635,-617730.564491859,695286.387041283,Cenozoico,Transicional,Formación Zorritos,0.972015917301178
140636,-615729.78480605,695286.387041283,Cenozoico,Transicional,Formación Zorritos,0.967773580551147
140640,-607726.666062813,695286.387041283,Cenozoico,Transicional,Formación Tumbes,0.918788194656372
141324,-631736.022292524,693286.851586053,Cenozoico,Marino,Formación Heath,0.974499869346619
141325,-629735.242606715,693286.851586053,Cenozoico,Transicional,Formación Zorritos,0.980945312976837
141326,-627734.462920905,693286.851586053,Cenozoico,Transicional,Formación Zorritos,0.97868264913559
141327,-625733.683235096,693286.851586053,Cenozoico,Transicional,Formación Zorritos,0.983419322967529
141336,-607726.666062813,693286.851586053,Cenozoico,Transicional,Formación Tumbes,0.920830881595612
142018,-635737.581664142,691287.316130823,Cenozoico,Transicional,Formación Zorritos,0.974446415901184
142019,-633736.801978333,691287.316130823,Cenozoico,Transicional,Formación Zorritos,0.985772967338562
142020,-631736.022292524,691287.316130823,Cenozoico,Transicional,Formación Zorritos,0.975417840480804
142021,-629735.242606715,691287.316130823,Cenozoico,Transicional,Formación Zorritos,0.979971444606781
142022,-627734.462920905,691287.316130823,Cenozoico,Marino,Formación Heath,0.948568367958069
142025,-621732.123863478,691287.316130823,Cenozoico,Marino,Formación Cardalitos,0.962564480304718
142031,-609727.445748622,691287.316130823,Cenozoico,Transicional,Formación Zorritos,0.967420482635498
142032,-607726.666062813,691287.316130823,Cenozoico,Transicional,Formación Zorritos,0.981882858276367
142034,-603725.106691195,691287.316130823,Cenozoico,Transicional,Formación Zorritos,0.976288866996765
142712,-639739.141035761,689287.780675593,Cenozoico,Transicional,Formación Zorritos,0.983489954471588
142715,-633736.801978333,689287.780675593,Cenozoico,Marino,Formación Heath,0.963413977622986
142716,-631736.022292524,689287.780675593,Cenozoico,Marino,Formación Heath,0.974393224716187
142718,-627734.462920905,689287.780675593,Cenozoico,Marino,Formación Cardalitos,0.980112540721893
142724,-615729.78480605,689287.780675593,Cenozoico,Marino,Formación Cardalitos,0.966175055503845
142725,-613729.005120241,689287.780675593,Cenozoico,Transicional,Formación Zorritos,0.965887725353241
142726,-611728.225434432,689287.780675593,Cenozoico,Transicional,Formación Zorritos,0.95397777557373
142727,-609727.445748622,689287.780675593,Cenozoico,Transicional,Formación Zorritos,0.965133535861969
142728,-607726.666062813,689287.780675593,Cenozoico,Marino,Formación Heath,0.965879237651825
142730,-603725.106691195,689287.780675593,Cenozoico,Marino,Formación Heath,0.946246290206909
143408,-639739.141035761,687288.245220362,Cenozoico,Marino,Formación Heath,0.974564123153687
143409,-637738.361349951,687288.245220362,Cenozoico,Transicional,Formación Zorritos,0.978191900253296
143410,-635737.581664142,687288.245220362,Cenozoico,Transicional,Formación Zorritos,0.976651179790497
143412,-631736.022292524,687288.245220362,Cenozoico,Transicional,Formación Zorritos,0.984447777271271
143413,-629735.242606715,687288.245220362,Cenozoico,Marino,Formación Cardalitos,0.973957788944244
143414,-627734.462920905,687288.245220362,Cenozoico,Marino,Formación Cardalitos,0.98039174079895
143415,-625733.683235096,687288.245220362,Cenozoico,Transicional,Formación Zorritos,0.973070669174194
143416,-623732.903549287,687288.245220362,Cenozoico,Transicional,Formación Zorritos,0.964998996257782
143417,-621732.123863478,687288.245220362,Cenozoico,Marino,Formación Heath,0.926033186912537
143418,-619731.344177668,687288.245220362,Cenozoico,Marino,Formación Heath,0.960083913803101
143419,-617730.564491859,687288.245220362,Cenozoico,Transicional,Formación Zorritos,0.96851578950882
143420,-615729.78480605,687288.245220362,Cenozoico,Marino,Formación Heath,0.962762451171875
143422,-611728.225434432,687288.245220362,Cenozoico,Marino,Formación Heath,0.959544658660889
143423,-609727.445748622,687288.245220362,Cenozoico,Marino,Formación Heath,0.943175899982452
143424,-607726.666062813,687288.245220362,Cenozoico,Marino,Formación Heath,0.963245975971222
143426,-603725.106691195,687288.245220362,Cenozoico,Marino,Formación Heath,0.946211385726929
144102,-643740.700407379,685288.709765132,Cenozoico,Marino,Depósito marino,0.957503318786621
144103,-641739.92072157,685288.709765132,Cenozoico,Transicional,Formación Zorritos,0.978146874904633
144104,-639739.141035761,685288.709765132,Cenozoico,Marino,Formación Cardalitos,0.963458371162415
144105,-637738.361349951,685288.709765132,Cenozoico,Marino,Formación Cardalitos,0.981525480747223
144106,-635737.581664142,685288.709765132,Cenozoico,Transicional,Formación Zorritos,0.97532616853714
144107,-633736.801978333,685288.709765132,Cenozoico,Marino,Formación Heath,0.974359107017517
144108,-631736.022292524,685288.709765132,Cenozoico,Marino,Formación Heath,0.971944582462311
144109,-629735.242606715,685288.709765132,Cenozoico,Marino,Formación Heath,0.96259605884552
144110,-627734.462920905,685288.709765132,Cenozoico,Marino,Formación Heath,0.968859124183655
144111,-625733.683235096,685288.709765132,Cenozoico,Marino,Formación Heath,0.967249464988708
144112,-623732.903549287,685288.709765132,Cenozoico,Marino,Formación Heath,0.955783808231354
144113,-621732.123863478,685288.709765132,Cenozoico,Marino,Formación Heath,0.961559963226318
144119,-609727.445748622,685288.709765132,Cenozoico,Marino,Formación Heath,0.962484812736511
144120,-607726.666062813,685288.709765132,Cenozoico,Marino,Formación Heath,0.966828739643097
144121,-605725.886377004,685288.709765132,Cenozoico,Marino,Formación Heath,0.943196094036102
144798,-643740.700407379,683289.174309902,Cenozoico,Marino,Formación Cardalitos,0.97900116443634
144799,-641739.92072157,683289.174309902,Cenozoico,Marino,Formación Cardalitos,0.969210278987885
144800,-639739.141035761,683289.174309902,Cenozoico,Marino,Formación Cardalitos,0.974405932426453
144801,-637738.361349951,683289.174309902,Cenozoico,Marino,Formación Cardalitos,0.975064980983734
144805,-629735.242606715,683289.174309902,Cenozoico,Marino,Formación Heath,0.967530632019043
144806,-627734.462920905,683289.174309902,Cenozoico,Marino,Formación Heath,0.946820569038391
144807,-625733.683235096,683289.174309902,Cenozoico,Marino,Formación Heath,0.950322961807251
144814,-611728.225434432,683289.174309902,Cenozoico,Marino,Formación Máncora,0.951098299026489
144815,-609727.445748622,683289.174309902,Cenozoico,Marino,Formación Máncora,0.935372507572174
144816,-607726.666062813,683289.174309902,Cenozoico,Continental,Formación Salinas,0.929651153087616
145494,-643740.700407379,681289.638854672,Cenozoico,Marino,Formación Cardalitos,0.967880606651306
145496,-639739.141035761,681289.638854672,Cenozoico,Marino,Formación Cardalitos,0.976342511177063
145497,-637738.361349951,681289.638854672,Cenozoico,Marino,Formación Heath,0.962464725971222
145498,-635737.581664142,681289.638854672,Cenozoico,Marino,Formación Heath,0.972911179065704
145500,-631736.022292524,681289.638854672,Cenozoico,Marino,Formación Heath,0.969895887374878
145501,-629735.242606715,681289.638854672,Cenozoico,Marino,Formación Heath,0.950023436546326
145502,-627734.462920905,681289.638854672,Cenozoico,Marino,Formación Heath,0.961365687847137
145504,-623732.903549287,681289.638854672,Cenozoico,Marino,Formación Heath,0.94842621088028
145509,-613729.005120241,681289.638854672,Cenozoico,Marino,Grupo Talara,0.950138819217682
145510,-611728.225434432,681289.638854672,Cenozoico,Marino,Grupo Talara,0.981314551830292
146190,-643740.700407379,679290.103399442,Cenozoico,Marino,Formación Cardalitos,0.960947632789612
146191,-641739.92072157,679290.103399442,Cenozoico,Marino,Formación Cardalitos,0.977845633029938
146193,-637738.361349951,679290.103399442,Cenozoico,Marino,Formación Heath,0.963612818717957
146194,-635737.581664142,679290.103399442,Cenozoico,Marino,Formación Heath,0.961527585983276
146195,-633736.801978333,679290.103399442,Cenozoico,Marino,Formación Heath,0.964347279071808
146196,-631736.022292524,679290.103399442,Cenozoico,Marino,Formación Heath,0.972314500808716
146197,-629735.242606715,679290.103399442,Cenozoico,Marino,Formación Heath,0.965419507026672
146202,-619731.344177668,679290.103399442,Cenozoico,Marino,Grupo Talara,0.954924213886261
146203,-617730.564491859,679290.103399442,Cenozoico,Marino,Grupo Talara,0.950538563728333
146204,-615729.78480605,679290.103399442,Cenozoico,Marino,Grupo Talara,0.951616179943085
146205,-613729.005120241,679290.103399442,Cenozoico,Marino,Grupo Talara,0.97022989988327
146206,-611728.225434432,679290.103399442,Cenozoico,Marino,Grupo Talara,0.962826204299927
146886,-643740.700407379,677290.567944212,Cenozoico,Transicional,Formación Zorritos,0.977759563922882
146887,-641739.92072157,677290.567944212,Cenozoico,Marino,Formación Heath,0.967787742614746
146888,-639739.141035761,677290.567944212,Cenozoico,Marino,Formación Heath,0.970941185951233
146889,-637738.361349951,677290.567944212,Cenozoico,Marino,Formación Heath,0.950965523719788
146890,-635737.581664142,677290.567944212,Cenozoico,Marino,Formación Heath,0.943273413181305
146891,-633736.801978333,677290.567944212,Cenozoico,Marino,Formación Máncora,0.950874042510986
146893,-629735.242606715,677290.567944212,Cenozoico,Marino,Formación Máncora,0.927742624282837
147580,-647742.259778998,675291.032488982,Cenozoico,Marino,Depósito marino,0.956829333305359
147581,-645741.480093188,675291.032488982,Cenozoico,Marino,Formación Cardalitos,0.967539751529694
147582,-643740.700407379,675291.032488982,Cenozoico,Marino,Formación Heath,0.970108640193939
147591,-625733.683235096,675291.032488982,Cenozoico,Marino,Grupo Talara,0.951738393306732
147592,-623732.903549287,675291.032488982,Cenozoico,Marino,Grupo Talara,0.931229412555695
148276,-647742.259778998,673291.497033751,Cenozoico,Marino,Formación Heath,0.972000110149384
148277,-645741.480093188,673291.497033751,Cenozoico,Marino,Formación Heath,0.974175000190735
148278,-643740.700407379,673291.497033751,Cenozoico,Marino,Formación Máncora,0.939205086231232
148283,-633736.801978333,673291.497033751,Cenozoico,Marino,Grupo Talara,0.960946953296661
148284,-631736.022292524,673291.497033751,Cenozoico,Marino,Grupo Talara,0.967622089385986
148285,-629735.242606715,673291.497033751,Cenozoico,Marino,Grupo Talara,0.97490508556366
148287,-625733.683235096,673291.497033751,Cenozoico,Marino,Grupo Talara,0.957564079761505
148972,-647742.259778998,671291.961578521,Cenozoico,Marino,Formación Máncora,0.970110261440277
148973,-645741.480093188,671291.961578521,Cenozoico,Marino,Grupo Talara,0.980029678344727
148974,-643740.700407379,671291.961578521,Cenozoico,Marino,Grupo Talara,0.966610598564148
148975,-641739.92072157,671291.961578521,Cenozoico,Marino,Grupo Talara,0.969264662265778
148976,-639739.141035761,671291.961578521,Cenozoico,Marino,Grupo Talara,0.953489649295807
148978,-635737.581664142,671291.961578521,Cenozoico,Marino,Grupo Talara,0.947172725200653
148979,-633736.801978333,671291.961578521,Cenozoico,Marino,Grupo Talara,0.968756997585297
148980,-631736.022292524,671291.961578521,Cenozoico,Marino,Grupo Talara,0.943228852748871
148983,-625733.683235096,671291.961578521,Cenozoico,Marino,Grupo Talara,0.963633859157562
148985,-621732.123863478,671291.961578521,Cenozoico,Marino,Grupo Talara,0.956242740154266
148986,-619731.344177668,671291.961578521,Cenozoico,Marino,Grupo Talara,0.955659890174866
149666,-651743.819150616,669292.426123291,Cenozoico,Marino,Formación Máncora,0.966489171981812
149667,-649743.039464807,669292.426123291,Cenozoico,Transicional,Formación Verdún,0.954408669471741
149668,-647742.259778998,669292.426123291,Cenozoico,Marino,Grupo Talara,0.979142022132874
149669,-645741.480093188,669292.426123291,Cenozoico,Marino,Grupo Talara,0.974836301803589
149670,-643740.700407379,669292.426123291,Cenozoico,Marino,Grupo Talara,0.956363654136658
149671,-641739.92072157,669292.426123291,Cenozoico,Marino,Grupo Talara,0.951082527637482
149672,-639739.141035761,669292.426123291,Cenozoico,Marino,Grupo Talara,0.964368808269501
149673,-637738.361349951,669292.426123291,Cenozoico,Marino,Grupo Talara,0.952197730541229
149674,-635737.581664142,669292.426123291,Cenozoico,Marino,Grupo Talara,0.946497440338135
149675,-633736.801978333,669292.426123291,Cenozoico,Marino,Grupo Talara,0.933944439888
149681,-621732.123863478,669292.426123291,Cenozoico,Marino,Grupo Talara,0.949380695819855
149705,-573713.411404056,669292.426123291,Mesozoico,Marino,Grupo Copa Sombrero - Formación Huasimal - Miembro Venados,0.888416564464569
150361,-653744.598836425,667292.890668061,Cenozoico,Marino,Formación Máncora,0.962241339683533
150362,-651743.819150616,667292.890668061,Cenozoico,Transicional,Formación Verdún,0.954764127731323
150363,-649743.039464807,667292.890668061,Cenozoico,Marino,Grupo Talara,0.976350343227386
150364,-647742.259778998,667292.890668061,Cenozoico,Marino,Grupo Talara,0.972918224334717
150365,-645741.480093188,667292.890668061,Cenozoico,Marino,Grupo Talara,0.966829597949982
150366,-643740.700407379,667292.890668061,Cenozoico,Marino,Grupo Talara,0.958429455757141
150367,-641739.92072157,667292.890668061,Cenozoico,Marino,Grupo Talara,0.964421570301056
150368,-639739.141035761,667292.890668061,Cenozoico,Marino,Formación Máncora,0.945939469337463
150374,-627734.462920905,667292.890668061,Cenozoico,Marino,Grupo Talara,0.959056508541107
150376,-623732.903549287,667292.890668061,Cenozoico,Continental,Formación Salinas,0.915328967571259
150377,-621732.123863478,667292.890668061,Cenozoico,Continental,Formación Salinas,0.924159634113312
151055,-657746.158208044,665293.355212831,Cenozoico,Marino,Formación Máncora,0.969914984703064
151056,-655745.378522235,665293.355212831,Cenozoico,Marino,Formación Máncora,0.954531145095825
151058,-651743.819150616,665293.355212831,Cenozoico,Marino,Grupo Talara,0.9776003241539
151059,-649743.039464807,665293.355212831,Cenozoico,Marino,Grupo Talara,0.970019948482513
151060,-647742.259778998,665293.355212831,Cenozoico,Marino,Grupo Talara,0.967501640319824
151061,-645741.480093188,665293.355212831,Cenozoico,Marino,Grupo Talara,0.961851501464844
151062,-643740.700407379,665293.355212831,Cenozoico,Marino,Grupo Talara,0.965247368812561
151065,-637738.361349951,665293.355212831,Cenozoico,Marino,Grupo Talara,0.957106995582581
151070,-627734.462920905,665293.355212831,Cenozoico,Marino,Grupo Talara,0.969198429584503
151750,-659746.937893853,663293.819757601,Cenozoico,Marino,Formación Máncora,0.969365155696869
151751,-657746.158208044,663293.819757601,Cenozoico,Marino,Formación Máncora,0.959588897228241
151752,-655745.378522235,663293.819757601,Cenozoico,Marino,Grupo Talara,0.975051915645599
151753,-653744.598836425,663293.819757601,Cenozoico,Marino,Grupo Talara,0.972258877754211
151754,-651743.819150616,663293.819757601,Cenozoico,Marino,Grupo Talara,0.976976144313812
151755,-649743.039464807,663293.819757601,Cenozoico,Marino,Grupo Talara,0.961816120147705
151756,-647742.259778998,663293.819757601,Cenozoico,Marino,Grupo Talara,0.96850757598877
151757,-645741.480093188,663293.819757601,Cenozoico,Marino,Formación Máncora,0.952674281597137
151761,-637738.361349951,663293.819757601,Cenozoico,Marino,Grupo Talara,0.977514493465424
151765,-629735.242606715,663293.819757601,Cenozoico,Marino,Grupo Talara,0.952420854568481
152446,-659746.937893853,661294.28430237,Cenozoico,Marino,Formación Tablazo Máncora,0.959606373310089
152448,-655745.378522235,661294.28430237,Cenozoico,Marino,Formación Máncora,0.953477394580841
152449,-653744.598836425,661294.28430237,Cenozoico,Transicional,Formación Verdún,0.958476114273071
152450,-651743.819150616,661294.28430237,Cenozoico,Transicional,Formación Verdún,0.956687307357788
152451,-649743.039464807,661294.28430237,Cenozoico,Marino,Formación Máncora,0.951285254955292
152453,-645741.480093188,661294.28430237,Cenozoico,Marino,Formación Máncora,0.954050016403198
152456,-639739.141035761,661294.28430237,Cenozoico,Marino,Grupo Talara,0.97424304485321
152457,-637738.361349951,661294.28430237,Cenozoico,Marino,Grupo Talara,0.969270706176758
152461,-629735.242606715,661294.28430237,Cenozoico,Marino,Grupo Talara,0.955653142929077
153140,-663748.497265471,659294.74884714,Cenozoico,Transicional,Formación Verdún,0.967219686508179
153141,-661747.717579662,659294.74884714,Cenozoico,Marino,Grupo Talara,0.975368285179138
153142,-659746.937893853,659294.74884714,Cenozoico,Marino,Formación Máncora,0.969761073589325
153146,-651743.819150616,659294.74884714,Cenozoico,Marino,Formación Heath,0.951998209953308
153147,-649743.039464807,659294.74884714,Cenozoico,Marino,Formación Máncora,0.945733976364136
153157,-629735.242606715,659294.74884714,Cenozoico,Marino,Grupo Talara,0.961201512813568
155226,-667750.05663709,653296.14248145,Cenozoico,Marino,Formación Máncora,0.969187390804291
155922,-667750.05663709,651296.60702622,Cenozoico,Marino,Formación Heath,0.957047629356384
156618,-667750.05663709,649297.07157099,Cenozoico,Marino,Formación Heath,0.969530642032623
157312,-671751.616008708,647297.536115759,Cenozoico,Marino,Depósito marino,0.957503318786621
157314,-667750.05663709,647297.536115759,Cenozoico,Marino,Formación Máncora,0.968944215774536
157315,-665749.276951281,647297.536115759,Cenozoico,Sin dato,Formación Máncora,0.899753069877625
158006,-675753.175380327,645298.000660529,Cenozoico,Marino,Depósito marino,0.938104438781738
158007,-673752.395694518,645298.000660529,Cenozoico,Marino,Formación Máncora,0.968760812282562
158008,-671751.616008708,645298.000660529,Cenozoico,Marino,Formación Máncora,0.946077418327332
158009,-669750.836322899,645298.000660529,Cenozoico,Marino,Formación Máncora,0.9594282746315
158702,-675753.175380327,643298.465205299,Cenozoico,Marino,Formación Máncora,0.969335448741913
158703,-673752.395694518,643298.465205299,Cenozoico,Marino,Formación Máncora,0.960191023349762
160092,-679754.734751945,639299.394294839,Cenozoico,Sin dato,Formación Verdún,0.914850783348083
160787,-681755.514437754,637299.858839609,Cenozoico,Sin dato,Formación Verdún,0.931659471988678
160788,-679754.734751945,637299.858839609,Cenozoico,Sin dato,Formación Verdún,0.915800678730011
161482,-683756.294123564,635300.323384378,Cenozoico,Marino,Grupo Talara,0.978821587562561
161483,-681755.514437754,635300.323384378,Cenozoico,Marino,Grupo Talara,0.983129751682281
161484,-679754.734751945,635300.323384378,Cenozoico,Marino,Grupo Talara,0.967819738388062
162177,-685757.073809373,633300.787929148,Cenozoico,Continental,Depósito aluvial,0.91147403717041
162871,-689758.633180991,631301.252473918,Cenozoico,Continental,Formación Echinocyamus,0.981628704071045
163566,-691759.412866801,629301.717018688,Cenozoico,Continental,Formación Echinocyamus,0.982177817821503
163567,-689758.633180991,629301.717018688,Cenozoico,Marino,Formación Tablazo Máncora,0.95898209810257
163577,-669750.836322899,629301.717018688,Cenozoico,Transicional,Formación Verdún,0.952749228477478
163579,-665749.276951281,629301.717018688,Cenozoico,Transicional,Formación Verdún,0.946198487281799
163581,-661747.717579662,629301.717018688,Cenozoico,Marino,Grupo Talara,0.954015243053436
164261,-693760.19255261,627302.181563458,Cenozoico,Continental,Depósito aluvial,0.909671521186829
164273,-669750.836322899,627302.181563458,Cenozoico,Transicional,Formación Verdún,0.933131647109985
164276,-663748.497265471,627302.181563458,Cenozoico,Marino,Grupo Talara,0.959153354167938
164277,-661747.717579662,627302.181563458,Cenozoico,Marino,Grupo Talara,0.961111271381378
164279,-657746.158208044,627302.181563458,Cenozoico,Marino,Grupo Talara,0.968250727653503
164957,-693760.19255261,625302.646108228,Cenozoico,Marino,Grupo Talara,0.942405796051025
164959,-689758.633180991,625302.646108228,Cenozoico,Continental,Formación Echinocyamus,0.973737859725952
164960,-687757.853495182,625302.646108228,Cenozoico,Marino,Formación Tablazo Máncora,0.952353692054749
164969,-669750.836322899,625302.646108228,Cenozoico,Transicional,Formación Verdún,0.936440825462341
164973,-661747.717579662,625302.646108228,Cenozoico,Marino,Grupo Talara,0.966723251342773
164974,-659746.937893853,625302.646108228,Cenozoico,Marino,Grupo Talara,0.95166312456131
165653,-693760.19255261,623303.110652998,Cenozoico,Transicional,Formación Verdún,0.949174451828003
165655,-689758.633180991,623303.110652998,Cenozoico,Marino,Formación Tablazo Máncora,0.956015431880951
165667,-665749.276951281,623303.110652998,Cenozoico,Transicional,Formación Verdún,0.951641440391541
165668,-663748.497265471,623303.110652998,Cenozoico,Marino,Grupo Talara,0.954600203037262
166349,-693760.19255261,621303.575197767,Cenozoico,Transicional,Formación Verdún,0.975842106342316
166351,-689758.633180991,621303.575197767,Cenozoico,Marino,Formación Tablazo Máncora,0.948504722118378
166361,-669750.836322899,621303.575197767,Cenozoico,Transicional,Formación Verdún,0.93483065366745
166362,-667750.05663709,621303.575197767,Cenozoico,Transicional,Formación Verdún,0.943744134902954
166363,-665749.276951281,621303.575197767,Cenozoico,Marino,Grupo Talara,0.958625268936157
167045,-693760.19255261,619304.039742537,Cenozoico,Continental,Depósito eólico,0.926492941379547
167046,-691759.412866801,619304.039742537,Cenozoico,Marino,Formación Tablazo Máncora,0.955338740348816
167057,-669750.836322899,619304.039742537,Cenozoico,Marino,Grupo Talara,0.955919229984283
167058,-667750.05663709,619304.039742537,Cenozoico,Marino,Grupo Talara,0.958870756626129
167059,-665749.276951281,619304.039742537,Cenozoico,Marino,Grupo Talara,0.941835176944733
167060,-663748.497265471,619304.039742537,Cenozoico,Marino,Grupo Talara,0.944819581508636
167061,-661747.717579662,619304.039742537,Cenozoico,Marino,Grupo Talara,0.946348774433136
167741,-693760.19255261,617304.504287307,Cenozoico,Continental,Depósito eólico,0.923984491825104
167742,-691759.412866801,617304.504287307,Cenozoico,Marino,Formación Tablazo Máncora,0.956356477737427
167752,-671751.616008708,617304.504287307,Cenozoico,Transicional,Formación Verdún,0.927012622356415
167753,-669750.836322899,617304.504287307,Cenozoico,Marino,Grupo Talara,0.961625742912292
167754,-667750.05663709,617304.504287307,Cenozoico,Marino,Grupo Talara,0.948463869094849
167758,-659746.937893853,617304.504287307,Cenozoico,Marino,Grupo Talara,0.961927044391632
168437,-693760.19255261,615304.968832077,Cenozoico,Transicional,Formación Verdún,0.975842106342316
168438,-691759.412866801,615304.968832077,Cenozoico,Marino,Formación Tablazo Máncora,0.95882740020752
168448,-671751.616008708,615304.968832077,Cenozoico,Transicional,Formación Verdún,0.935179257392883
168449,-669750.836322899,615304.968832077,Cenozoico,Marino,Grupo Talara,0.956712663173676
168451,-665749.276951281,615304.968832077,Cenozoico,Marino,Grupo Talara,0.96434987783432
168453,-661747.717579662,615304.968832077,Cenozoico,Marino,Grupo Talara,0.966256213188171
169133,-693760.19255261,613305.433376847,Cenozoico,Transicional,Formación Verdún,0.975842106342316
169134,-691759.412866801,613305.433376847,Cenozoico,Marino,Formación Tablazo Máncora,0.96262983083725
169136,-687757.853495182,613305.433376847,Cenozoico,Marino,Formación Tablazo Máncora,0.959180808067322
169137,-685757.073809373,613305.433376847,Cenozoico,Marino,Formación Tablazo Máncora,0.939734292030334
169139,-681755.514437754,613305.433376847,Cenozoico,Marino,Formación Tablazo Máncora,0.950880897045135
169140,-679754.734751945,613305.433376847,Cenozoico,Transicional,Formación Verdún,0.94110369682312
169141,-677753.955066136,613305.433376847,Cenozoico,Transicional,Formación Verdún,0.937616527080536
169143,-673752.395694518,613305.433376847,Cenozoico,Transicional,Formación Verdún,0.933885979652405
169147,-665749.276951281,613305.433376847,Cenozoico,Marino,Grupo Talara,0.960416257381439
169148,-663748.497265471,613305.433376847,Cenozoico,Marino,Grupo Talara,0.976407742500305
169829,-693760.19255261,611305.897921617,Cenozoico,Continental,Depósito aluvial,0.902542662620544
169830,-691759.412866801,611305.897921617,Cenozoico,Marino,Formación Tablazo Máncora,0.962597131729126
169831,-689758.633180991,611305.897921617,Cenozoico,Transicional,Formación Verdún,0.945998322963715
169832,-687757.853495182,611305.897921617,Cenozoico,Transicional,Formación Verdún,0.944430494308472
169836,-679754.734751945,611305.897921617,Cenozoico,Marino,Formación Tablazo Máncora,0.946909332275391
169839,-673752.395694518,611305.897921617,Cenozoico,Transicional,Formación Verdún,0.929239499568939
169840,-671751.616008708,611305.897921617,Cenozoico,Transicional,Formación Verdún,0.934743988513947
169842,-667750.05663709,611305.897921617,Cenozoico,Marino,Grupo Talara,0.955152642726898
169843,-665749.276951281,611305.897921617,Cenozoico,Marino,Grupo Talara,0.955182778835297
169844,-663748.497265471,611305.897921617,Cenozoico,Marino,Grupo Talara,0.964849352836609
170524,-695760.972238419,609306.362466387,Cenozoico,Marino,Grupo Talara,0.981984281539917
170525,-693760.19255261,609306.362466387,Cenozoico,Marino,Grupo Talara,0.98055591583252
170526,-691759.412866801,609306.362466387,Cenozoico,Marino,Formación Tablazo Máncora,0.964335751533508
170527,-689758.633180991,609306.362466387,Cenozoico,Marino,Formación Tablazo Máncora,0.96797559261322
170528,-687757.853495182,609306.362466387,Cenozoico,Transicional,Formación Verdún,0.948088479042053
170529,-685757.073809373,609306.362466387,Cenozoico,Transicional,Formación Verdún,0.938693058490753
170530,-683756.294123564,609306.362466387,Cenozoico,Marino,Formación Tablazo Máncora,0.947393786907196
170536,-671751.616008708,609306.362466387,Cenozoico,Marino,Grupo Talara,0.970986473560333
170537,-669750.836322899,609306.362466387,Cenozoico,Marino,Grupo Talara,0.965201926231384
170538,-667750.05663709,609306.362466387,Cenozoico,Transicional,Formación Verdún,0.944446885585785
